,id,question,link
0,question-summary-52974248,Reason for Java IDE generating methods with void return type when extract method shortcut is used,/questions/52974248/reason-for-java-ide-generating-methods-with-void-return-type-when-extract-method
0,question-summary-52968534,How to select and remove code from multiple lines at once in Python IDE?,/questions/52968534/how-to-select-and-remove-code-from-multiple-lines-at-once-in-python-ide
0,question-summary-51913927,Running Java file in IntelliJ,/questions/51913927/running-java-file-in-intellij
0,question-summary-51910735,Xcode Command + / add comment after indentation,/questions/51910735/xcode-command-add-comment-after-indentation
0,question-summary-50329767,VueJS setup for Atom,/questions/50329767/vuejs-setup-for-atom
0,question-summary-50306781,What do I require to develop c# without using Visual Studio on Windows? [closed],/questions/50306781/what-do-i-require-to-develop-c-sharp-without-using-visual-studio-on-windows
0,question-summary-51446812,Connect SQL IDE to docker db container?,/questions/51446812/connect-sql-ide-to-docker-db-container
0,question-summary-51440010,"Why Eclipse has two ""Referenced Libraries"" folders how ""Referenced Libraries"" folder is different from ""Web App Libraries"" folder?",/questions/51440010/why-eclipse-has-two-referenced-libraries-folders-how-referenced-libraries-fo
0,question-summary-53567352,Can't get DrJava to run,/questions/53567352/cant-get-drjava-to-run
0,question-summary-53553770,Goland how to change clicked text and its other usages' background color,/questions/53553770/goland-how-to-change-clicked-text-and-its-other-usages-background-color
0,question-summary-54617933,How to add a library (p5.js) to the Stackblitz IDE?,/questions/54617933/how-to-add-a-library-p5-js-to-the-stackblitz-ide
0,question-summary-54612754,Autocompletion in PyCharm not working. I've made sure the intepreter is pointed to my project and I've tried invalidating caches,/questions/54612754/autocompletion-in-pycharm-not-working-ive-made-sure-the-intepreter-is-pointed
0,question-summary-54055276,pycharm configurations lost after closing project,/questions/54055276/pycharm-configurations-lost-after-closing-project
0,question-summary-54045406,Default IDE for terminal mac - (react app),/questions/54045406/default-ide-for-terminal-mac-react-app
0,question-summary-53198514,How do you enable the navigation of methods and classes within a python module in eclipse,/questions/53198514/how-do-you-enable-the-navigation-of-methods-and-classes-within-a-python-module-i
0,question-summary-53192174,Does IntelliJ have the feature equivalent to 'data tips' in Visual Studio?,/questions/53192174/does-intellij-have-the-feature-equivalent-to-data-tips-in-visual-studio
0,question-summary-50772484,PhpStorm IDE: Cursor gets stuck in text-select (highlight) mode in Ubuntu 18 LTS,/questions/50772484/phpstorm-ide-cursor-gets-stuck-in-text-select-highlight-mode-in-ubuntu-18-lts
0,question-summary-50771936,Creating function skeleton keyboard shortcut,/questions/50771936/creating-function-skeleton-keyboard-shortcut
0,question-summary-52314217,IntelliJ IDEA: How do I disable / ignore specific auto import suggestions?,/questions/52314217/intellij-idea-how-do-i-disable-ignore-specific-auto-import-suggestions
0,question-summary-52295248,How to access the complete value of string variables when debugging in qt creator?,/questions/52295248/how-to-access-the-complete-value-of-string-variables-when-debugging-in-qt-creato
0,question-summary-52967050,weird symbol is shown up in the eclipse for .java file,/questions/52967050/weird-symbol-is-shown-up-in-the-eclipse-for-java-file
0,question-summary-52966476,IndexError: list index out of range coursera assignment,/questions/52966476/indexerror-list-index-out-of-range-coursera-assignment
0,question-summary-51900069,inserting selected text file data into jtable,/questions/51900069/inserting-selected-text-file-data-into-jtable
0,question-summary-51894186,Improving development over ssh?,/questions/51894186/improving-development-over-ssh
0,question-summary-50291264,.kt files not recognized in Android Studio,/questions/50291264/kt-files-not-recognized-in-android-studio
0,question-summary-50289250,PhpStorm recognizes code changes on Linux too slow,/questions/50289250/phpstorm-recognizes-code-changes-on-linux-too-slow
0,question-summary-51434843,Delphi 6 General Update 2 - Error 115,/questions/51434843/delphi-6-general-update-2-error-115
0,question-summary-51417981,Changing default window position in PyCharm,/questions/51417981/changing-default-window-position-in-pycharm
0,question-summary-53549688,Why does Eclipse load faster than Canopy?,/questions/53549688/why-does-eclipse-load-faster-than-canopy
0,question-summary-54607006,How to enable sidebar changelog in WebStorm?,/questions/54607006/how-to-enable-sidebar-changelog-in-webstorm
0,question-summary-54043202,Xdebug not breaking on breakpoints after new HD,/questions/54043202/xdebug-not-breaking-on-breakpoints-after-new-hd
0,question-summary-54028071,how see inside object tensor in spyder?,/questions/54028071/how-see-inside-object-tensor-in-spyder
0,question-summary-53186563,IntelliJ IDEA find usages of overriding method without finding sibling methods,/questions/53186563/intellij-idea-find-usages-of-overriding-method-without-finding-sibling-methods
0,question-summary-53175970,How can I quickly start typing SQL in Microsoft Access?,/questions/53175970/how-can-i-quickly-start-typing-sql-in-microsoft-access
0,question-summary-50770120,No error squigglys in IntelliJ community when working with Java,/questions/50770120/no-error-squigglys-in-intellij-community-when-working-with-java
0,question-summary-50745484,Taskbar Icon Changes The First Time I Run The Program But Not After,/questions/50745484/taskbar-icon-changes-the-first-time-i-run-the-program-but-not-after
0,question-summary-52295072,Autocomplete development environment of pygobject in Windows10,/questions/52295072/autocomplete-development-environment-of-pygobject-in-windows10
0,question-summary-52285428,Trying to create a Python program to find the roots of a quadratic [duplicate],/questions/52285428/trying-to-create-a-python-program-to-find-the-roots-of-a-quadratic
0,question-summary-52964338,How to setup Python IDE make auto complete work?,/questions/52964338/how-to-setup-python-ide-make-auto-complete-work
0,question-summary-52953497,Navigation bar Type selector doesn't automatically jump to coded method,/questions/52953497/navigation-bar-type-selector-doesnt-automatically-jump-to-coded-method
0,question-summary-51893767,IntelliJ: (Keyboard shortcut to) jump to next / previous suggestion,/questions/51893767/intellij-keyboard-shortcut-to-jump-to-next-previous-suggestion
0,question-summary-51890850,How to connect SQL developer/Toad to Oracle 8i,/questions/51890850/how-to-connect-sql-developer-toad-to-oracle-8i
0,question-summary-50273317,Issues when inputting code into PyCharm IDE for Python?,/questions/50273317/issues-when-inputting-code-into-pycharm-ide-for-python
0,question-summary-50246176,Xcode Autocomplete is not working in particular project but it works in other projects,/questions/50246176/xcode-autocomplete-is-not-working-in-particular-project-but-it-works-in-other-pr
0,question-summary-51417126,Debugging in Parts using PyCharm?,/questions/51417126/debugging-in-parts-using-pycharm
0,question-summary-51401417,NuGet does not find installed packages: But allows me to use not installed packages,/questions/51401417/nuget-does-not-find-installed-packages-but-allows-me-to-use-not-installed-packa
0,question-summary-54025552,Does the VB6 IDE highlight the wrong text when certain errors occur?,/questions/54025552/does-the-vb6-ide-highlight-the-wrong-text-when-certain-errors-occur
0,question-summary-54018019,JavaxException Unknown SMTP host Exception: mail.gmail.com,/questions/54018019/javaxexception-unknown-smtp-host-exception-mail-gmail-com
0,question-summary-53164846,Visual Studio - Collapsing Derived Class Hides Inherited Class,/questions/53164846/visual-studio-collapsing-derived-class-hides-inherited-class
0,question-summary-53164278,Missing dependencies causing Keyring error when opening Spyder3 on Ubuntu18?,/questions/53164278/missing-dependencies-causing-keyring-error-when-opening-spyder3-on-ubuntu18
0,question-summary-50731937,Debugging in Python: IDE that shows you class instances live update,/questions/50731937/debugging-in-python-ide-that-shows-you-class-instances-live-update
0,question-summary-50716298,Is there a precedent for scripting extensions within Javascript application? [closed],/questions/50716298/is-there-a-precedent-for-scripting-extensions-within-javascript-application
0,question-summary-52284458,There a way to swapping instances of only the application VSCode?,/questions/52284458/there-a-way-to-swapping-instances-of-only-the-application-vscode
0,question-summary-52243851,Using Haskell with VS Code,/questions/52243851/using-haskell-with-vs-code
0,question-summary-52946311,Android Studio | Unable to run newly created project(s),/questions/52946311/android-studio-unable-to-run-newly-created-projects
0,question-summary-52945864,Android Studio wants access to microphone,/questions/52945864/android-studio-wants-access-to-microphone
0,question-summary-51879814,"Sass linting in JetBrains IDE's (IDEA, PhpStorm, WebStorm etc)",/questions/51879814/sass-linting-in-jetbrains-ides-idea-phpstorm-webstorm-etc
0,question-summary-51878858,Visual studio 2017 - IDE black parts,/questions/51878858/visual-studio-2017-ide-black-parts
0,question-summary-50244786,Im not able to install any plugin on Eclipse,/questions/50244786/im-not-able-to-install-any-plugin-on-eclipse
0,question-summary-50232151,In VS 2017(15.7.0) on debug web project starts new instance of browser insted of open new tab in existing,/questions/50232151/in-vs-201715-7-0-on-debug-web-project-starts-new-instance-of-browser-insted-of
0,question-summary-51396232,How to convert large text pasted from clipboard into a single string?,/questions/51396232/how-to-convert-large-text-pasted-from-clipboard-into-a-single-string
0,question-summary-51392101,Terraform - Auto-populate required attributes in IDE,/questions/51392101/terraform-auto-populate-required-attributes-in-ide
0,question-summary-54017415,Proper configuration of tsconfig.json in a TypeScript project with Visual Code,/questions/54017415/proper-configuration-of-tsconfig-json-in-a-typescript-project-with-visual-code
0,question-summary-54017076,Standalone program for accessing and developing in Linux in web browser,/questions/54017076/standalone-program-for-accessing-and-developing-in-linux-in-web-browser
0,question-summary-53159866,Auth guard [vendor] is not defined,/questions/53159866/auth-guard-vendor-is-not-defined
0,question-summary-53148171,Pycharm - command line to build cache/index for a project,/questions/53148171/pycharm-command-line-to-build-cache-index-for-a-project
0,question-summary-50706851,Cant see value of the variable while debugging even all setting is correct?,/questions/50706851/cant-see-value-of-the-variable-while-debugging-even-all-setting-is-correct
